customer_id,session_id,product_id,product_category,unit_price,quantity,purchased
8991,4573,11,1,267.7,2,0
7401,4574,829,2,757.35,2,0
7877,4575,603,7,551.01,3,1
1749,4576,730,5,315.29,4,1
2797,4577,326,0,687.65,2,1
3475,4578,894,7,406.03,4,0
3630,4579,410,5,1552.73,4,1
2746,4580,125,2,1898.95,2,0
9747,4581,818,4,417.76,3,1
2484,4582,572,6,1003.84,2,0
7372,4583,378,4,209.91,4,1
6280,4584,295,0,825.19,1,0
6494,4585,821,1,662.05,3,1
2931,4586,465,6,1422.4,4,0
3768,4587,244,5,1118.15,2,1
6457,4588,369,6,597.73,3,0
3691,4589,622,7,410.36,2,1
7246,4590,803,7,588.61,2,0
1355,4591,389,5,1036.57,3,0
1655,4592,508,1,508.04,1,0
7555,4593,844,6,364.98,1,0
6550,4594,399,2,792.94,1,0
1388,4595,665,6,329.3,2,0
9090,4596,696,1,418.17,1,0
1043,4597,228,6,804.52,4,0
9599,4598,133,5,1732.67,1,0
7564,4599,410,3,1350.12,2,0
9892,4600,530,3,816.57,4,0
9538,4601,825,3,940.29,2,0
3817,4602,326,4,74.06,2,0
7807,4603,597,1,633.11,2,1
2898,4604,403,3,827.32,3,0
5244,4605,776,0,241.7,4,0
3160,4606,291,4,381.36,2,0
5373,4607,285,5,769.18,3,0
8850,4608,417,5,1440.13,2,1
4924,4609,684,6,495.83,4,0
1831,4610,189,6,701.6,2,0
3921,4611,122,5,489.99,4,0
8077,4612,491,2,1238.5,3,0
5694,4613,766,0,917.86,3,0
6041,4614,771,4,471.38,2,0
4879,4615,491,3,1138.21,3,1
3634,4616,489,1,198.54,2,1
6382,4617,49,1,372.55,3,0
6697,4618,250,1,315.4,1,0
9082,4619,242,1,696.97,2,0
6559,4620,853,1,677.28,1,0
9954,4621,447,0,886.07,4,0
8438,4622,319,4,186.52,2,0
1708,4623,463,7,834.51,3,0
4529,4624,694,3,1407.96,4,1
4461,4625,666,5,1526.09,1,0
1027,4626,453,7,827.05,3,0
2626,4627,496,6,1020.11,2,0
7858,4628,576,1,377.84,2,1
4168,4629,706,4,462.15,2,0
2330,4630,171,1,685.44,4,0
3586,4631,730,5,1055.11,3,1
3472,4632,686,6,1859.78,2,0
2570,4633,545,0,296.93,1,0
1910,4634,509,3,346.06,3,0
7875,4635,194,5,1742.09,2,0
8419,4636,467,7,209.05,2,0
5466,4637,589,7,448.23,4,0
6538,4638,114,6,589.68,1,0
9272,4639,393,5,201.41,4,0
8583,4640,233,3,839.79,3,0
1293,4641,68,4,193.75,2,0
9575,4642,822,0,757.62,3,0
1602,4643,428,2,1520.6,2,0
1239,4644,257,4,225.39,3,0
4629,4645,728,4,204.67,4,0
7711,4646,83,1,789.55,3,1
1722,4647,391,7,267.0,2,1
3636,4648,543,7,852.83,3,0
3364,4649,328,3,381.94,4,0
4576,4650,558,0,564.09,2,0
9873,4651,174,6,1096.0,4,0
3982,4652,266,4,481.87,2,0
2880,4653,499,2,1616.07,4,0
2100,4654,57,3,522.69,3,0
2782,4655,230,2,1615.5,1,0
2198,4656,436,4,71.94,4,0
6162,4657,557,0,276.31,3,0
4784,4658,652,5,380.09,4,0
5481,4659,5,0,728.51,1,0
8488,4660,71,5,952.59,3,0
6223,4661,325,5,1133.08,2,0
2396,4662,810,3,1306.79,2,0
4390,4663,683,7,324.33,3,0
3812,4664,636,0,671.77,4,1
8440,4665,25,0,351.53,4,0
3762,4666,449,5,368.29,4,0
2247,4667,89,6,250.07,2,1
7623,4668,716,7,369.08,3,1
4855,4669,871,0,795.15,4,0
1862,4670,346,7,208.45,2,0
7207,4671,7,1,523.93,4,0
2894,4672,593,7,808.98,2,0
8813,4673,684,2,1128.33,3,0
8491,4674,38,7,702.22,4,0
4325,4675,323,0,714.31,3,0
5999,4676,725,5,1368.19,1,0
6109,4677,259,7,556.64,1,0
6880,4678,380,0,776.7,4,0
1622,4679,640,4,382.51,4,0
3923,4680,81,6,354.36,1,1
2532,4681,761,3,867.89,1,0
7276,4682,552,4,345.96,3,0
1622,4683,391,6,765.15,3,1
5652,4684,360,7,520.92,2,1
7550,4685,0,3,1158.58,3,0
9534,4686,532,6,1667.55,3,1
3592,4687,794,3,1173.59,2,0
1071,4688,325,6,1331.9,1,1
7512,4689,809,2,1922.32,3,1
1013,4690,524,2,1468.08,4,0
1597,4691,532,4,359.43,4,0
9913,4692,587,2,1568.74,1,0
8762,4693,216,6,655.41,4,0
7367,4694,645,6,1288.49,3,1
8518,4695,870,5,580.94,3,0
1678,4696,739,2,1131.05,1,0
1800,4697,391,7,678.62,2,1
3707,4698,685,0,855.37,4,0
1213,4699,817,3,1044.49,4,0
8993,4700,744,0,767.76,3,0
1506,4701,218,5,1566.89,4,1
5895,4702,42,0,394.24,1,1
8681,4703,820,2,1586.13,2,1
7614,4704,160,3,438.29,3,0
3112,4705,675,1,767.91,4,0
5232,4706,144,4,51.0,1,1
5933,4707,398,5,864.34,4,0
7910,4708,233,3,522.88,1,0
4835,4709,41,4,462.93,1,0
3565,4710,637,0,282.88,3,1
8158,4711,342,3,945.52,3,0
8977,4712,693,2,806.35,3,0
5399,4713,774,3,1328.13,3,1
1252,4714,178,5,1485.55,4,1
5505,4715,605,2,766.64,2,0
9002,4716,483,2,1882.0,4,0
9900,4717,268,0,344.23,2,0
4608,4718,327,7,1179.25,4,0
2351,4719,539,2,689.74,1,0
6148,4720,876,6,1073.29,2,1
8475,4721,838,7,671.12,3,0
9504,4722,309,4,407.65,4,1
1465,4723,356,1,783.13,3,0
3614,4724,888,7,1153.75,4,0
5298,4725,203,4,248.95,3,1
1884,4726,657,6,1089.35,4,0
8976,4727,760,2,836.04,1,0
2009,4728,54,1,403.4,4,0
6986,4729,485,1,630.69,1,1
9266,4730,114,6,1885.32,3,1
7166,4731,513,4,459.73,2,1
7868,4732,436,2,1459.12,4,0
3369,4733,831,1,390.36,3,0
8446,4734,48,7,1126.83,4,0
4766,4735,362,5,950.15,4,0
1551,4736,569,4,393.17,1,0
4298,4737,658,3,1452.44,2,0
4148,4738,486,5,273.12,2,0
5692,4739,778,0,317.57,4,0
3383,4740,167,0,280.89,4,1
5159,4741,536,5,1707.73,4,0
4851,4742,420,7,574.23,4,1
3941,4743,544,0,496.13,2,0
7265,4744,518,1,453.78,3,1
3749,4745,444,4,348.29,3,0
7891,4746,26,1,198.61,3,0
3257,4747,81,0,840.32,2,0
8783,4748,789,6,1769.08,2,0
4285,4749,255,2,1093.46,4,0
1366,4750,417,3,983.29,1,0
2349,4751,344,1,563.35,2,1
8255,4752,262,1,178.62,4,0
8848,4753,227,6,1992.77,3,1
2907,4754,505,0,231.91,1,0
6418,4755,245,0,641.31,3,0
6168,4756,831,6,617.39,4,0
2203,4757,784,3,991.56,2,0
5067,4758,299,1,295.19,1,0
7244,4759,530,1,518.0,3,0
9703,4760,854,6,426.54,3,0
8628,4761,846,0,527.94,2,1
1880,4762,329,1,730.56,4,0
3137,4763,406,1,603.1,1,0
4929,4764,672,7,1124.01,4,0
2355,4765,566,4,277.83,4,1
6135,4766,423,6,1253.88,3,0
1077,4767,513,4,435.44,2,0
2021,4768,53,2,1449.43,4,0
1425,4769,846,7,595.75,1,0
3659,4770,688,0,294.21,4,0
7859,4771,105,4,214.7,2,0
2595,4772,101,5,1150.57,1,0
9883,4773,280,4,303.66,4,1
3425,4774,888,3,492.54,2,0
1403,4775,675,5,1623.38,1,1
4019,4776,842,1,479.05,3,0
7731,4777,696,5,964.38,4,1
1959,4778,679,5,703.15,3,0
1646,4779,98,2,1989.11,2,0
8643,4780,143,5,930.41,2,0
6328,4781,498,3,733.96,4,0
4088,4782,372,5,1768.62,2,0
7803,4783,222,3,1271.06,1,0
8598,4784,357,4,274.34,4,0
4232,4785,762,3,876.94,4,0
6050,4786,78,2,806.4,4,1
1098,4787,682,3,1379.99,2,0
3754,4788,571,2,866.1,1,0
6356,4789,499,5,327.59,4,1
2773,4790,243,6,1130.17,3,0
9920,4791,563,6,348.15,2,0
9739,4792,550,6,1615.15,1,1
3318,4793,832,7,948.49,4,1
4566,4794,541,2,1322.36,4,0
2705,4795,3,3,349.79,4,0
5535,4796,733,7,725.07,3,0
2115,4797,567,6,1093.43,2,0
4518,4798,76,4,425.97,2,0
5996,4799,65,0,704.71,1,1
6505,4800,380,1,774.85,1,0
6367,4801,854,6,265.99,3,0
2992,4802,62,3,428.9,1,1
8129,4803,322,2,1817.06,4,0
7225,4804,723,5,773.5,2,1
7776,4805,233,7,859.0,2,0
5210,4806,315,5,1630.26,2,0
9031,4807,4,1,106.98,1,0
4508,4808,711,1,595.17,3,0
8251,4809,10,7,766.75,3,0
2831,4810,701,3,931.84,4,0
3225,4811,871,5,465.05,3,0
5740,4812,209,4,102.84,4,0
6002,4813,699,4,381.82,1,0
7715,4814,751,2,533.96,3,0
3676,4815,845,6,729.19,3,0
8852,4816,156,7,653.36,1,0
3967,4817,349,4,115.66,4,0
5807,4818,866,1,279.13,4,0
9386,4819,275,1,151.9,4,0
5854,4820,500,7,456.19,1,0
7136,4821,661,5,702.71,2,0
9176,4822,498,7,518.92,1,0
9770,4823,617,1,602.93,4,1
5494,4824,418,0,385.26,1,0
4751,4825,855,3,1074.46,4,0
2772,4826,122,0,708.76,1,0
5836,4827,191,3,345.52,1,0
9264,4828,367,1,746.11,3,0
5383,4829,511,1,277.22,1,0
4135,4830,666,1,685.13,2,0
1965,4831,528,5,264.8,4,0
4507,4832,373,4,75.09,3,0
3130,4833,639,2,1501.48,3,0
9789,4834,326,0,869.79,4,0
5748,4835,869,3,597.45,4,1
2232,4836,658,5,1081.69,4,0
1606,4837,826,0,434.25,1,0
8655,4838,756,2,1276.27,3,0
9382,4839,669,4,107.08,2,0
7866,4840,434,6,1456.72,2,0
2114,4841,344,3,1299.41,1,1
1884,4842,479,4,234.37,3,0
2781,4843,338,3,1143.78,4,0
7759,4844,545,7,669.59,3,1
7887,4845,607,6,1130.12,3,0
8539,4846,323,0,428.04,1,0
1872,4847,333,6,1035.08,2,0
2378,4848,540,1,447.93,3,0
9101,4849,671,4,483.87,2,0
9357,4850,93,2,712.1,4,0
7530,4851,839,3,341.54,1,0
1954,4852,859,7,987.45,1,0
1617,4853,548,4,261.2,2,0
1500,4854,608,0,622.57,4,0
7225,4855,590,5,1665.49,3,1
8612,4856,762,0,380.98,4,0
6684,4857,612,5,1075.24,1,0
3358,4858,689,5,419.34,2,0
7815,4859,551,1,164.35,3,0
1532,4860,304,2,591.47,4,0
8452,4861,461,4,376.99,4,0
9026,4862,133,0,828.57,4,0
7464,4863,724,2,509.25,1,0
8912,4864,259,2,1002.47,2,1
6275,4865,79,0,746.46,1,0
5214,4866,644,2,621.58,2,0
3901,4867,638,7,813.07,3,0
9294,4868,657,6,1249.64,2,0
7274,4869,165,4,489.06,4,0
2714,4870,693,0,514.09,1,1
9611,4871,715,7,326.16,2,0
1532,4872,523,4,68.08,2,0
6287,4873,552,2,1308.38,2,0
2714,4874,109,1,446.06,3,0
6978,4875,368,7,183.31,4,1
4713,4876,736,2,1238.68,1,0
4933,4877,380,7,819.9,2,0
7043,4878,769,6,329.84,3,0
7804,4879,200,4,86.23,1,0
4420,4880,286,1,111.25,1,0
9978,4881,310,3,1106.26,4,1
5485,4882,523,1,298.71,3,1
2443,4883,141,0,544.73,1,0
1057,4884,60,6,1476.67,4,0
2821,4885,301,1,216.52,3,0
7219,4886,167,1,678.8,3,0
5854,4887,415,6,1491.28,4,0
4040,4888,25,5,252.66,3,0
5331,4889,200,3,1275.1,4,0
8542,4890,233,6,914.02,1,0
6143,4891,6,2,568.1,4,0
1522,4892,431,6,615.61,4,0
1441,4893,732,5,1625.05,3,0
5337,4894,870,4,441.84,4,0
4638,4895,720,6,263.94,3,0
8653,4896,731,6,357.17,1,1
6246,4897,816,6,823.22,2,0
7811,4898,335,0,809.62,4,1
6266,4899,143,5,918.04,3,1
4107,4900,821,0,352.57,1,0
6915,4901,117,0,792.43,1,0
6592,4902,588,4,331.04,1,1
7481,4903,200,0,299.45,3,0
2702,4904,595,0,687.04,4,0
6773,4905,65,5,1425.36,4,0
3568,4906,456,5,414.84,4,0
8111,4907,579,2,1828.64,1,0
8185,4908,757,4,382.5,3,1
6622,4909,604,0,622.2,2,0
9519,4910,494,3,716.66,2,0
5837,4911,239,2,1548.68,1,0
1226,4912,753,0,353.85,4,1
6455,4913,637,6,1345.71,3,0
7998,4914,327,2,1250.09,4,0
1910,4915,253,3,1164.39,1,0
1941,4916,172,0,396.41,4,0
3458,4917,692,5,1775.25,2,1
8597,4918,805,1,279.78,2,0
5746,4919,276,2,1685.12,3,0
9786,4920,173,6,1131.69,1,0
8856,4921,391,0,491.94,1,0
5992,4922,720,4,452.17,1,0
7110,4923,791,2,1685.43,3,0
3978,4924,876,7,990.17,2,0
1813,4925,684,1,711.79,4,0
4588,4926,533,4,228.19,3,0
6329,4927,132,6,781.67,2,0
2639,4928,749,0,422.56,3,0
2995,4929,340,4,245.61,3,1
1134,4930,211,6,1255.57,2,0
7605,4931,256,0,630.98,1,0
9093,4932,437,5,363.87,2,0
8446,4933,393,3,697.69,1,0
4419,4934,873,3,760.85,2,1
6340,4935,212,6,929.59,3,0
9646,4936,375,3,1157.23,4,0
6321,4937,37,5,1672.68,1,0
3662,4938,181,6,1929.13,4,1
4046,4939,839,5,343.18,3,0
7543,4940,882,7,955.62,2,0
5015,4941,854,6,1566.59,3,0
8534,4942,89,2,1014.85,3,0
8776,4943,308,2,1107.25,2,1
1322,4944,871,6,807.71,1,0
7509,4945,464,1,593.19,1,0
4329,4946,386,3,715.64,1,0
5677,4947,561,5,534.95,2,0
3382,4948,623,2,1261.69,4,0
4313,4949,198,3,440.09,3,0
3973,4950,679,7,1013.71,1,0
1453,4951,737,0,995.87,1,0
8044,4952,425,4,376.55,4,0
2286,4953,221,7,701.66,1,1
4381,4954,736,2,517.1,1,0
2737,4955,290,5,354.27,3,0
2445,4956,555,7,858.14,2,0
4360,4957,119,5,1407.54,2,0
9267,4958,869,1,126.83,1,1
9496,4959,138,1,239.94,3,0
4434,4960,777,5,1243.6,1,0
5545,4961,532,0,322.42,2,1
9870,4962,364,2,1944.24,2,0
3113,4963,874,7,225.08,2,0
9501,4964,262,2,849.34,2,0
1951,4965,66,3,575.46,3,1
3032,4966,680,6,1858.99,3,0
4044,4967,126,2,1918.98,2,0
1333,4968,67,5,802.82,1,0
8340,4969,393,6,1178.82,3,0
8697,4970,704,5,1392.0,3,0
4449,4971,511,5,464.6,3,0
8526,4972,877,4,328.31,4,0
7951,4973,309,0,934.3,2,0
8211,4974,171,1,473.91,3,0
8223,4975,94,6,898.09,3,0
6160,4976,46,0,995.05,2,0
1997,4977,787,4,499.77,2,0
9310,4978,281,5,729.61,4,0
6477,4979,554,7,489.1,2,0
9110,4980,561,1,312.78,1,0
9630,4981,805,5,1604.26,1,1
2684,4982,422,5,1185.72,3,0
4618,4983,554,3,487.36,2,0
2732,4984,188,7,500.64,4,0
1458,4985,387,0,996.79,1,0
9696,4986,151,6,1001.25,1,0
9308,4987,429,0,435.43,1,0
9384,4988,272,4,192.73,4,0
8952,4989,528,2,1381.3,4,1
6838,4990,871,1,622.45,1,1
5698,4991,74,1,178.04,4,0
9922,4992,872,4,493.96,4,1
5969,4993,246,4,68.9,3,0
6781,4994,156,0,216.89,4,0
2905,4995,783,0,511.63,4,1
7719,4996,109,3,619.86,2,0
8374,4997,897,4,228.76,3,0
7106,4998,543,1,156.59,2,0
5486,4999,487,3,858.47,4,0
2780,5000,69,2,1712.59,2,1
1304,5001,583,0,232.37,1,0
6645,5002,532,2,1328.44,1,0
7146,5003,693,2,1323.69,3,0
7952,5004,802,3,1133.92,4,0
9553,5005,837,6,655.11,1,0
5475,5006,673,6,993.06,2,1
8461,5007,8,5,985.88,3,1
7445,5008,685,4,252.36,4,0
3494,5009,628,4,405.74,1,0
8605,5010,813,2,900.28,1,0
1479,5011,496,2,1837.56,1,0
6389,5012,395,4,490.63,4,0
9462,5013,145,0,600.39,4,0
6930,5014,489,7,393.34,2,0
9432,5015,828,6,549.83,1,1
1505,5016,120,7,917.14,3,0
5791,5017,607,1,442.9,1,0
8024,5018,460,1,292.15,1,0
6780,5019,340,4,357.83,2,1
8923,5020,314,6,1570.12,2,1
5162,5021,25,5,1425.77,3,0
7142,5022,293,1,252.51,4,1
4777,5023,482,2,1866.95,1,0
8848,5024,528,4,123.53,1,0
2074,5025,763,6,1448.36,3,1
3286,5026,817,0,762.96,3,0
1870,5027,770,0,857.62,3,0
7318,5028,279,4,102.08,4,0
3094,5029,875,0,478.46,2,0
3853,5030,372,3,833.56,2,0
8528,5031,173,0,509.08,1,0
4241,5032,8,2,1414.48,4,0
2312,5033,733,6,1352.42,4,1
1188,5034,580,6,829.01,1,1
3040,5035,706,1,543.85,3,0
9231,5036,144,7,547.56,1,0
5936,5037,699,2,1494.41,3,0
9952,5038,482,2,642.76,1,0
2935,5039,338,2,769.33,4,1
4162,5040,500,0,962.33,4,1
2468,5041,494,2,1148.9,3,0
4585,5042,670,3,1023.69,4,0
6069,5043,661,4,122.67,3,0
8272,5044,98,3,1051.7,4,0
4312,5045,62,4,398.71,1,0
7943,5046,408,7,166.39,4,1
6634,5047,544,1,577.77,4,1
3626,5048,813,6,1175.72,3,0
9208,5049,610,6,1036.55,1,0
4907,5050,580,0,508.88,1,0
2358,5051,445,2,525.49,1,0
9663,5052,143,2,869.31,4,1
9219,5053,801,6,1014.32,3,1
1445,5054,156,1,325.06,1,0
9121,5055,749,1,651.53,2,0
9525,5056,428,6,1851.37,1,0
8460,5057,811,1,574.96,3,0
3294,5058,109,5,1789.2,4,0
6680,5059,724,2,796.61,1,0
5843,5060,295,4,297.79,3,0
6580,5061,610,1,716.08,4,0
6547,5062,362,7,594.39,4,0
6752,5063,865,3,429.49,1,0
5625,5064,756,5,819.28,4,0
7213,5065,291,2,974.69,4,0
5738,5066,325,2,736.36,4,0
1148,5067,876,1,205.66,3,0
1317,5068,170,5,1745.15,1,1
9621,5069,242,2,947.51,2,0
9182,5070,856,3,623.01,4,0
6269,5071,173,3,1161.52,4,0
2571,5072,364,7,728.5,3,0
8032,5073,784,5,1619.91,3,1
2289,5074,169,5,1113.75,2,0
4395,5075,774,1,690.53,4,0
3968,5076,856,3,849.97,4,0
1111,5077,221,3,1082.27,2,1
8262,5078,724,3,855.06,2,0
5587,5079,329,4,211.42,1,0
3845,5080,494,0,847.53,2,0
5564,5081,127,4,476.85,1,0
1000,5082,560,7,431.13,3,1
4932,5083,174,3,1451.82,4,0
5675,5084,628,2,784.81,4,0
4057,5085,324,1,196.08,3,0
8472,5086,796,5,933.9,4,0
3248,5087,144,0,812.62,2,0
2240,5088,382,3,1126.27,2,0
5747,5089,129,3,1379.69,1,0
8984,5090,34,3,462.59,3,0
4377,5091,300,6,579.97,3,0
1419,5092,865,3,747.12,3,1
9728,5093,720,1,146.68,2,1
4998,5094,684,5,973.81,2,1
2556,5095,787,2,1116.32,3,0
6539,5096,173,3,1265.8,4,0
3876,5097,251,5,1727.27,3,1
9439,5098,263,7,718.92,3,0
3645,5099,831,3,1347.86,4,1
5950,5100,870,0,434.63,1,0
5889,5101,5,7,819.49,2,1
3181,5102,579,4,217.68,2,0
5493,5103,268,1,579.14,2,1
1981,5104,211,2,1652.91,4,0
6793,5105,526,3,1393.09,3,0
7824,5106,102,0,840.34,2,0
9549,5107,804,0,800.37,1,0
3931,5108,293,4,411.57,3,1
3566,5109,798,1,456.28,1,0
5938,5110,97,1,738.43,4,1
7234,5111,697,1,520.41,4,0
9931,5112,41,5,834.48,2,0
1225,5113,380,3,774.36,4,0
3144,5114,176,4,490.5,3,0
3361,5115,802,6,759.92,2,0
3298,5116,278,7,617.7,3,0
5173,5117,20,7,956.8,3,0
8855,5118,631,4,58.19,4,0
1278,5119,36,1,746.88,2,1
8341,5120,665,5,1021.45,1,1
6558,5121,618,3,370.44,2,0
6536,5122,646,7,882.43,3,0
7104,5123,172,5,1194.6,4,0
2038,5124,615,7,264.01,4,0
7719,5125,894,5,1434.37,3,0
3232,5126,160,3,616.19,2,0
5648,5127,476,4,72.26,3,1
7091,5128,298,5,609.23,4,0
6434,5129,128,0,795.07,4,0
3907,5130,82,1,347.56,4,1
4564,5131,857,4,453.09,3,1
5288,5132,702,3,1295.37,2,1
1371,5133,278,5,653.05,4,0
7533,5134,210,7,582.34,3,0
1899,5135,252,7,664.86,4,0
5126,5136,259,0,931.08,1,0
6894,5137,118,7,774.68,1,0
1723,5138,496,0,574.22,3,0
9959,5139,807,4,184.67,4,1
4394,5140,663,4,350.24,4,1
1142,5141,686,3,879.4,3,0
6927,5142,794,5,1188.71,3,1
6017,5143,711,4,184.49,3,0
6762,5144,160,5,513.49,2,0
7758,5145,364,6,1417.8,1,0
5280,5146,228,4,158.9,1,0
8440,5147,563,6,651.66,4,0
4330,5148,881,6,1063.31,2,1
5906,5149,623,3,334.57,1,1
2426,5150,152,3,1341.84,3,0
6578,5151,885,3,796.33,3,1
3354,5152,531,2,1537.38,4,0
7269,5153,499,4,466.71,4,0
8208,5154,185,7,1092.56,1,0
8729,5155,243,7,761.88,3,0
9360,5156,739,7,779.79,2,1
2100,5157,107,4,402.33,4,0
2241,5158,185,6,534.71,3,0
9334,5159,218,5,1648.61,3,0
4427,5160,785,3,1121.53,3,0
1234,5161,22,1,646.91,2,0
3582,5162,104,3,1015.69,1,1
8524,5163,129,0,465.29,3,0
4194,5164,137,6,1191.55,1,0
1690,5165,459,5,399.47,4,0
7498,5166,801,3,1161.08,2,0
2751,5167,4,3,869.7,2,0
4174,5168,839,0,796.13,4,0
1035,5169,86,3,780.94,4,0
6417,5170,237,4,432.01,3,0
5006,5171,44,5,1555.77,2,0
8802,5172,864,7,1164.09,2,0
4008,5173,473,1,641.52,4,0
2841,5174,645,7,1091.6,4,1
2493,5175,22,2,1203.74,4,0
2801,5176,538,3,520.95,3,0
5059,5177,456,1,662.52,4,1
1784,5178,321,0,690.65,2,0
4620,5179,550,0,774.11,2,0
8691,5180,283,6,1908.57,2,0
7908,5181,202,1,583.37,3,0
6734,5182,676,7,226.0,4,0
9037,5183,829,0,990.62,1,0
8021,5184,731,4,99.59,4,0
6872,5185,880,2,1715.97,3,0
8766,5186,389,6,1964.7,2,0
2119,5187,830,4,499.43,4,0
8363,5188,811,2,850.13,1,1
3658,5189,812,3,1392.19,2,1
7596,5190,140,3,1457.45,3,0
9218,5191,72,1,232.55,4,0
5463,5192,512,0,888.16,1,1
1798,5193,292,7,1133.42,3,1
4331,5194,371,1,365.01,2,0
4661,5195,232,6,670.85,2,0
9429,5196,167,7,883.68,2,0
9481,5197,175,6,850.04,4,0
6115,5198,792,4,285.52,4,0
9555,5199,524,7,460.8,2,0
4926,5200,594,5,1763.43,2,0
4700,5201,751,4,381.91,1,0
8527,5202,883,4,252.96,3,1
7005,5203,776,2,1990.22,4,1
5700,5204,801,4,483.85,1,0
5110,5205,198,4,158.76,3,0
7349,5206,11,7,424.75,1,0
7780,5207,335,4,66.72,1,0
5414,5208,397,7,253.25,4,0
1284,5209,717,3,838.79,3,0
1916,5210,140,2,1537.25,1,0
2297,5211,694,5,908.82,4,0
5158,5212,634,2,1354.71,2,0
6527,5213,783,6,1621.01,1,0
8233,5214,499,7,541.6,2,0
3092,5215,86,4,462.47,4,0
8078,5216,711,2,1686.87,4,1
6993,5217,102,0,980.12,2,0
1464,5218,187,0,195.11,2,0
4160,5219,682,0,803.88,3,0
3723,5220,333,4,140.35,1,0
8978,5221,652,2,946.9,1,1
9289,5222,700,2,1223.67,2,1
8372,5223,743,6,1935.33,3,0
5751,5224,318,0,787.89,1,0
5435,5225,851,1,257.67,3,1
3803,5226,281,3,902.39,3,1
7955,5227,879,2,786.48,2,0
1776,5228,684,6,1473.91,3,0
3439,5229,451,4,332.78,1,0
2216,5230,798,4,386.21,4,0
5447,5231,739,3,386.02,1,0
3697,5232,529,0,905.89,2,0
2777,5233,347,0,951.8,3,0
4387,5234,811,4,81.07,2,0
8747,5235,766,7,568.32,1,0
6021,5236,855,2,562.0,2,0
8406,5237,657,6,402.92,3,0
9224,5238,629,7,977.36,2,1
9118,5239,494,3,1397.49,3,0
4158,5240,798,5,1077.06,1,0
8896,5241,318,4,445.05,1,0
9183,5242,236,5,1261.48,2,0
9635,5243,755,2,1666.15,4,0
4158,5244,443,4,313.94,2,1
3054,5245,675,7,279.5,3,0
6257,5246,375,2,1376.01,1,0
9385,5247,537,1,343.45,3,0
9104,5248,176,7,933.14,3,1
6140,5249,518,2,1024.79,3,0
2343,5250,523,1,404.09,4,0
4802,5251,143,3,1297.14,1,0
7426,5252,256,3,767.26,2,0
6042,5253,491,2,1124.66,1,1
4108,5254,761,0,937.85,2,1
4083,5255,161,3,652.58,3,1
1537,5256,320,6,1275.77,4,0
3596,5257,167,4,86.02,1,0
7023,5258,588,0,847.25,1,0
3171,5259,376,5,487.22,2,0
9939,5260,700,3,510.99,3,0
1741,5261,821,0,848.63,3,0
6298,5262,541,6,1981.79,1,0
5468,5263,500,3,1007.65,3,0
8498,5264,728,5,818.24,3,0
8988,5265,563,3,822.15,3,1
5890,5266,891,7,846.12,2,0
6670,5267,467,5,484.43,4,0
7289,5268,94,6,319.98,1,0
5688,5269,271,4,465.71,3,0
2663,5270,382,5,1288.92,3,0
4856,5271,159,3,708.56,2,0
3173,5272,538,5,1086.76,1,0
5179,5273,857,6,1897.38,4,0
6535,5274,511,1,155.43,3,0
2883,5275,373,5,1443.79,1,0
3244,5276,352,7,249.31,3,0
8405,5277,463,3,716.9,1,0
4399,5278,715,0,647.23,3,1
2785,5279,289,0,695.44,1,0
7417,5280,354,1,128.69,2,0
7448,5281,467,5,279.82,4,0
8434,5282,898,6,1217.69,4,0
7839,5283,843,7,646.36,2,1
9926,5284,109,2,811.44,2,0
6173,5285,646,4,223.94,1,0
3581,5286,135,2,629.4,1,1
8765,5287,678,0,997.32,4,0
3383,5288,468,1,723.79,1,0
3619,5289,773,5,766.61,1,0
8455,5290,193,7,718.7,2,0
8933,5291,822,0,683.55,2,1
4053,5292,833,3,426.8,4,0
7563,5293,684,4,430.86,1,0
9300,5294,317,5,1238.12,4,0
8187,5295,648,6,1857.96,2,0
1044,5296,727,3,703.74,4,0
6980,5297,861,2,1882.82,1,0
2528,5298,295,0,325.58,1,1
8616,5299,225,2,1277.26,1,0
1603,5300,386,4,312.59,4,0
9936,5301,590,3,1142.6,2,0
2595,5302,822,0,993.43,2,0
4781,5303,266,0,210.72,2,0
3106,5304,199,7,739.98,2,0
8324,5305,202,3,996.83,2,0
4541,5306,384,4,69.06,4,0
7700,5307,132,5,919.27,1,0
1604,5308,738,4,360.14,2,0
5075,5309,482,0,435.01,3,0
9198,5310,626,5,1479.69,1,0
9341,5311,614,0,941.61,3,1
2878,5312,736,7,453.9,3,0
4549,5313,329,7,518.17,3,0
4681,5314,423,5,270.07,2,0
6088,5315,218,1,677.67,2,1
5835,5316,36,0,734.68,1,0
1953,5317,483,7,864.63,4,1
7863,5318,632,6,1915.36,1,0
3031,5319,306,2,530.19,1,0
3834,5320,343,2,1382.26,3,0
8565,5321,184,0,870.83,3,0
7206,5322,87,7,1142.79,1,0
4568,5323,141,1,369.86,1,0
9211,5324,638,5,1488.87,1,1
4546,5325,441,4,391.79,1,0
6088,5326,20,5,1015.84,1,1
3213,5327,373,6,1072.08,3,0
2648,5328,295,3,1111.89,3,0
5424,5329,245,6,365.8,1,1
6066,5330,555,1,616.07,4,1
8251,5331,279,4,105.49,1,1
4517,5332,25,0,920.14,2,1
9055,5333,404,3,1077.5,1,0
6465,5334,81,0,670.98,3,0
1630,5335,206,7,161.85,2,0
7651,5336,889,1,128.79,1,0
